Trial,Cut at T=100,T to 0.87 GS Energy,T to 0.9 GS Energy,T to 0.92 GS Energy,T to 0.96 GS Energy,Success for 0.87 GS Energy,Success for 0.9 GS Energy,Success for 0.92 GS Energy,Success for 0.96 GS Energy
1,1909.0,1.01,2.02,11.11,100,1,1,1,0
2,1866.0,1.01,1.01,2.02,100,1,1,1,0
3,1809.0,1.01,2.02,100,100,1,1,0,0
4,1908.0,1.01,1.01,2.02,100,1,1,1,0
5,1820.0,1.01,2.02,100,100,1,1,0,0
6,1909.0,2.02,2.02,3.03,100,1,1,1,0
7,1889.0,1.01,1.01,1.01,100,1,1,1,0
8,1946.0,1.01,1.01,1.01,2.02,1,1,1,1
9,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
10,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
11,1870.0,1.01,1.01,1.01,100,1,1,1,0
12,1971.0,1.01,1.01,1.01,6.06,1,1,1,1
13,1990.0,1.01,1.01,1.01,2.02,1,1,1,1
14,1910.0,1.01,1.01,1.01,100,1,1,1,0
15,1802.0,1.01,16.16,100,100,1,1,0,0
16,1983.0,1.01,1.01,1.01,1.01,1,1,1,1
17,1958.0,1.01,1.01,1.01,1.01,1,1,1,1
18,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
19,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
20,1765.0,1.01,100,100,100,1,0,0,0
21,1858.0,1.01,1.01,1.01,100,1,1,1,0
22,1956.0,1.01,1.01,1.01,3.03,1,1,1,1
23,1876.0,1.01,1.01,1.01,100,1,1,1,0
24,1945.0,1.01,1.01,1.01,1.01,1,1,1,1
25,1891.0,1.01,1.01,1.01,100,1,1,1,0
26,1899.0,1.01,1.01,1.01,100,1,1,1,0
27,1877.0,1.01,1.01,1.01,100,1,1,1,0
28,1846.0,1.01,1.01,20.200000000000003,100,1,1,1,0
29,1969.0,1.01,1.01,2.02,11.11,1,1,1,1
30,1979.0,1.01,1.01,1.01,1.01,1,1,1,1
31,1972.0,1.01,1.01,1.01,7.07,1,1,1,1
32,1983.0,1.01,1.01,1.01,1.01,1,1,1,1
33,1889.0,1.01,10.100000000000001,10.100000000000001,100,1,1,1,0
34,1831.0,5.050000000000001,6.06,9.09,100,1,1,1,0
35,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
36,1948.0,1.01,1.01,1.01,1.01,1,1,1,1
37,1978.0,1.01,1.01,1.01,4.04,1,1,1,1
38,1879.0,1.01,1.01,2.02,100,1,1,1,0
39,1879.0,1.01,1.01,7.07,100,1,1,1,0
40,1908.0,1.01,1.01,1.01,100,1,1,1,0
41,1891.0,1.01,1.01,1.01,100,1,1,1,0
42,1833.0,1.01,15.149999999999999,15.149999999999999,100,1,1,1,0
43,1846.0,1.01,3.03,4.04,100,1,1,1,0
44,1951.0,1.01,1.01,1.01,1.01,1,1,1,1
45,1848.0,1.01,1.01,1.01,100,1,1,1,0
46,1888.0,1.01,1.01,1.01,100,1,1,1,0
47,1888.0,1.01,1.01,2.02,100,1,1,1,0
48,1855.0,1.01,2.02,7.07,100,1,1,1,0
49,1971.0,1.01,1.01,1.01,3.03,1,1,1,1
50,1956.0,1.01,1.01,1.01,1.01,1,1,1,1
51,1951.0,1.01,1.01,1.01,1.01,1,1,1,1
52,1825.0,1.01,1.01,100,100,1,1,0,0
53,1910.0,1.01,1.01,1.01,100,1,1,1,0
54,1969.0,1.01,1.01,1.01,1.01,1,1,1,1
55,1926.0,1.01,1.01,1.01,3.03,1,1,1,1
56,1979.0,1.01,1.01,1.01,1.01,1,1,1,1
57,1957.0,1.01,1.01,3.03,10.100000000000001,1,1,1,1
58,1972.0,1.01,1.01,1.01,2.02,1,1,1,1
59,1951.0,1.01,1.01,1.01,1.01,1,1,1,1
60,1821.0,1.01,1.01,100,100,1,1,0,0
61,1951.0,1.01,1.01,1.01,1.01,1,1,1,1
62,1990.0,1.01,1.01,1.01,3.03,1,1,1,1
63,1920.0,1.01,1.01,1.01,10.100000000000001,1,1,1,1
64,1990.0,1.01,1.01,2.02,3.03,1,1,1,1
65,1916.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
66,1877.0,1.01,1.01,1.01,100,1,1,1,0
67,1789.0,1.01,100,100,100,1,0,0,0
68,1956.0,1.01,1.01,2.02,4.04,1,1,1,1
69,1948.0,1.01,2.02,3.03,5.050000000000001,1,1,1,1
70,1940.0,4.04,4.04,4.04,6.06,1,1,1,1
71,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
72,1978.0,1.01,1.01,1.01,13.13,1,1,1,1
73,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
74,1887.0,1.01,1.01,2.02,100,1,1,1,0
75,1958.0,1.01,1.01,1.01,1.01,1,1,1,1
76,1972.0,1.01,1.01,1.01,4.04,1,1,1,1
77,1905.0,1.01,1.01,1.01,100,1,1,1,0
78,1907.0,1.01,1.01,1.01,41.410000000000004,1,1,1,1
79,1821.0,1.01,1.01,100,100,1,1,0,0
80,1972.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
81,1927.0,1.01,1.01,1.01,1.01,1,1,1,1
82,1903.0,1.01,1.01,2.02,100,1,1,1,0
83,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
84,1802.0,1.01,1.01,100,100,1,1,0,0
85,1927.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
86,1948.0,1.01,1.01,1.01,3.03,1,1,1,1
87,1885.0,1.01,1.01,1.01,100,1,1,1,0
88,1846.0,1.01,1.01,1.01,100,1,1,1,0
89,1759.0,1.01,100,100,100,1,0,0,0
90,1951.0,1.01,1.01,1.01,1.01,1,1,1,1
91,1850.0,1.01,1.01,33.33,100,1,1,1,0
92,1911.0,1.01,1.01,1.01,1.01,1,1,1,1
93,1865.0,1.01,1.01,2.02,100,1,1,1,0
94,1971.0,1.01,1.01,1.01,1.01,1,1,1,1
95,1920.0,1.01,1.01,1.01,11.11,1,1,1,1
96,1990.0,1.01,1.01,1.01,1.01,1,1,1,1
97,1930.0,1.01,1.01,1.01,1.01,1,1,1,1
98,1930.0,1.01,1.01,1.01,5.050000000000001,1,1,1,1
99,1969.0,1.01,1.01,1.01,3.03,1,1,1,1
100,1930.0,1.01,1.01,1.01,9.09,1,1,1,1
